Family, Expression, Extender, 0.71428573, 7, 85
2, fixupVariables(java.util.Vector int ) void, execute(org.apache.xpath.XPathContext ) org.apache.xpath.objects.XObject, 
Family, NodeTest, Extender, 1.0, 2, 41
9, getPredicateCount() int, getPredicate(int ) org.apache.xpath.Expression, callVisitors(org.apache.xpath.ExpressionOwner org.apache.xpath.XPathVisitor ) void, fixupVariables(java.util.Vector int ) void, getProximityPosition(org.apache.xpath.XPathContext ) int, getLastPos(org.apache.xpath.XPathContext ) int, deepEquals(org.apache.xpath.Expression ) boolean, canTraverseOutsideSubtree() boolean, getAxis() int, 
Family, ElemUse, Extender, 0.5, 4, 41
3, getNodeName() java.lang.String, execute(org.apache.xalan.transformer.TransformerImpl ) void, getXSLToken() int, 
Family, Function3Args, PureOverrider, 0.75, 4, 9
3, checkNumberArgs(int ) void, reportWrongNumberArgs() void, execute(org.apache.xpath.XPathContext ) org.apache.xpath.objects.XObject, 
Family, RelativePathPattern, Overrider, 0.6666667, 3, 7
7, toString() java.lang.String, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, setParser(org.apache.xalan.xsltc.compiler.Parser ) void, isWildcard() boolean, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, reduceKernelPattern() void, getKernelPattern() org.apache.xalan.xsltc.compiler.StepPattern, 
Family, DTMStringPool, PureOverrider, 1.0, 2, 0
3, stringToIndex(java.lang.String ) int, removeAllElements() void, indexToString(int ) java.lang.String, 
Family, DTMDefaultBaseIterators$NamespaceIterator, PureOverrider, 1.0, 2, 0
1, next() int, 
Family, LocPathIterator, Overrider, 0.625, 8, 47
3, setRoot(int java.lang.Object ) void, detach() void, nextNode() int, 
Family, XPATHErrorResources, Other, 0.5, 2, 1
0, 
Family, Expression, Overrider, 0.5714286, 21, 79
4, toString() java.lang.String, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, setParser(org.apache.xalan.xsltc.compiler.Parser ) void, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, 
Family, LocationPathPattern, Other, 0.33333334, 3, 3
7, toString() java.lang.String, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, setParser(org.apache.xalan.xsltc.compiler.Parser ) void, isWildcard() boolean, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, reduceKernelPattern() void, getKernelPattern() org.apache.xalan.xsltc.compiler.StepPattern, 
Family, DTMNodeListBase, Overrider, 0.6666667, 3, 2
2, getLength() int, item(int ) org.w3c.dom.Node, 
Family, ElemVariable, PureOverrider, 1.0, 3, 4
3, getNodeName() java.lang.String, execute(org.apache.xalan.transformer.TransformerImpl ) void, getXSLToken() int, 
Family, AxesWalker, PureOverrider, 0.5, 2, 13
5, getNextNode() int, isDocOrdered() boolean, detach() void, getLastPos(org.apache.xpath.XPathContext ) int, setRoot(int ) void, 
Family, NumberType, Overrider, 1.0, 2, 10
21, translateTo(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator org.apache.xalan.xsltc.compiler.util.StringType ) void, ADD() org.apache.bcel.generic.Instruction, MUL() org.apache.bcel.generic.Instruction, DIV() org.apache.bcel.generic.Instruction, translateBox(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, translateTo(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator java.lang.Class ) void, STORE(int ) org.apache.bcel.generic.Instruction, LOAD(int ) org.apache.bcel.generic.Instruction, translateTo(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator org.apache.xalan.xsltc.compiler.util.BooleanType ) void, distanceTo(org.apache.xalan.xsltc.compiler.util.Type ) int, translateToDesynthesized(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator org.apache.xalan.xsltc.compiler.util.BooleanType ) org.apache.xalan.xsltc.compiler.FlowList, translateTo(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator org.apache.xalan.xsltc.compiler.util.ReferenceType ) void, identicalTo(org.apache.xalan.xsltc.compiler.util.Type ) boolean, SUB() org.apache.bcel.generic.Instruction, toString() java.lang.String, translateTo(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator org.apache.xalan.xsltc.compiler.util.Type ) void, REM() org.apache.bcel.generic.Instruction, NEG() org.apache.bcel.generic.Instruction, translateUnBox(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, toJCType() org.apache.bcel.generic.Type, toSignature() java.lang.String, 
Family, FunctionDef1Arg, PureOverrider, 1.0, 9, 1
1, execute(org.apache.xpath.XPathContext ) org.apache.xpath.objects.XObject, 
Family, ExtensionHandlerJava, PureOverrider, 1.0, 2, 0
5, isElementAvailable(java.lang.String ) boolean, processElement(java.lang.String org.apache.xalan.templates.ElemTemplateElement org.apache.xalan.transformer.TransformerImpl org.apache.xalan.templates.Stylesheet java.lang.Object ) void, callFunction(java.lang.String java.util.Vector java.lang.Object org.apache.xalan.extensions.ExpressionContext ) java.lang.Object, callFunction(org.apache.xpath.functions.FuncExtFunction java.util.Vector org.apache.xalan.extensions.ExpressionContext ) java.lang.Object, isFunctionAvailable(java.lang.String ) boolean, 
Family, ExsltBase, Other, 1.0, 4, 0
0, 
Family, ExtensionHandler, PureOverrider, 0.33333334, 3, 3
5, isElementAvailable(java.lang.String ) boolean, processElement(java.lang.String org.apache.xalan.templates.ElemTemplateElement org.apache.xalan.transformer.TransformerImpl org.apache.xalan.templates.Stylesheet java.lang.Object ) void, callFunction(java.lang.String java.util.Vector java.lang.Object org.apache.xalan.extensions.ExpressionContext ) java.lang.Object, callFunction(org.apache.xpath.functions.FuncExtFunction java.util.Vector org.apache.xalan.extensions.ExpressionContext ) java.lang.Object, isFunctionAvailable(java.lang.String ) boolean, 
Family, SyntaxTreeNode, Extender, 0.4, 5, 65
4, display(int ) void, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, parseContents(org.apache.xalan.xsltc.compiler.Parser ) void, 
Family, GetOptsException, Other, 1.0, 2, 0
0, 
Family, DTMDefaultBaseIterators$InternalAxisIteratorBase, PureOverrider, 0.87096775, 31, 45
2, setStartNode(int ) org.apache.xml.dtm.DTMAxisIterator, next() int, 
Family, XObject, PureOverrider, 0.42857143, 7, 122
7, getType() int, num() double, equals(org.apache.xpath.objects.XObject ) boolean, getTypeString() java.lang.String, bool() boolean, str() java.lang.String, object() java.lang.Object, 
Family, Operation, PureOverrider, 1.0, 14, 12
1, operate(org.apache.xpath.objects.XObject org.apache.xpath.objects.XObject ) org.apache.xpath.objects.XObject, 
Family, FunctionCall, PureOverrider, 0.875, 24, 21
2, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, 
Family, RelativeLocationPath, Overrider, 1.0, 2, 10
6, toString() java.lang.String, setAxis(int ) void, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, setParser(org.apache.xalan.xsltc.compiler.Parser ) void, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, getAxis() int, 
Family, DTMDocument, PureOverrider, 0.5, 2, 10
1, createExpandedNameTable() void, 
Family, XString, Overrider, 1.0, 2, 18
10, getChars(int int char[] int ) void, fsb() org.apache.xml.utils.FastStringBuffer, dispatchCharactersEvents(org.xml.sax.ContentHandler ) void, charAt(int ) char, appendToFsb(org.apache.xml.utils.FastStringBuffer ) void, length() int, hasString() boolean, dispatchAsComment(org.xml.sax.ext.LexicalHandler ) void, str() java.lang.String, object() java.lang.Object, 
Family, XSLTErrorResources, Other, 0.5, 2, 1
0, 
Family, DTMAxisTraverser, PureOverrider, 0.75, 12, 19
2, next(int int int ) int, next(int int ) int, 
Family, SAX2DTM, Overrider, 1.0, 2, 96
2, startDocument() void, endDocument() void, 
Family, IdKeyPattern, Other, 1.0, 2, 0
0, 
Family, TopLevelElement, Overrider, 0.5, 10, 53
3, typeCheck(org.apache.xalan.xsltc.compiler.SymbolTable ) org.apache.xalan.xsltc.compiler.util.Type, translate(org.apache.xalan.xsltc.compiler.util.ClassGenerator org.apache.xalan.xsltc.compiler.util.MethodGenerator ) void, parseContents(org.apache.xalan.xsltc.compiler.Parser ) void, 
Family, MethodGenerator, Overrider, 0.8333333, 6, 31
2, getLocalIndex(java.lang.String ) int, getIteratorIndex() int, 
